ticker,date,window_start,window_end,window_size,garch_omega,garch_alpha1,garch_beta1,garch_gamma,realized_return,sigma,xi,xi_lo,xi_hi,ce,ce_se,ce_lo,ce_hi,ci_level,xp_fixed_tau,xp_fixed,xp_fixed_se,xp_fixed_lo,xp_fixed_hi,xp_fixed_alpha,es_01_alpha,es_01,es_01_se,es_01_lo,es_01_hi,es_01_var,es_01_var_se,var_alpha,var,var_se,var_lo,var_hi,es_alpha,es_var,es_var_se,es,es_se,es_lo,es_hi,tau_alpha,omega_alpha,alpha_tau,exception_var,exception_ce,exception_xp_fixed
BNB,2020-09-14,2017-12-19,2020-09-13,1000,1.012216274,0.09372841735,0.8476509737,0.08704201278,0.385660964,7.213687359,-3.377411067,-4.006767782,-2.748054352,-24.36358752,3.691439068,-31.59867514,-17.1284999,0.95,0.01,-16.53787018,2.329303331,-21.10322082,-11.97251954,0.02,0.01,-31.55814519,4.830180748,-41.02512549,-22.09116489,-24.36358752,3.489919202,0.01,-24.36358752,3.489919202,-31.20370346,-17.52347158,0.025,-15.30696815,1.840010137,-23.45984442,3.225745782,-29.78218997,-17.13749886,0.002634992344,378.507744,0.01,false,false,false
BNB,2020-09-15,2017-12-20,2020-09-14,1000,1.015705794,0.09256004582,0.8478085593,0.08766778171,-13.64284561,6.697409123,-3.371903968,-3.950258668,-2.793549268,-22.5830204,3.207002817,-28.86863042,-16.29741038,0.95,0.01,-15.43435457,2.140748297,-19.63014414,-11.23856501,0.02,0.01,-29.5378866,4.467578202,-38.29417898,-20.78159423,-22.5830204,3.201869711,0.01,-22.5830204,3.201869711,-28.85856971,-16.30747108,0.025,-14.22018457,1.666905694,-21.88035767,2.961106866,-27.68402048,-16.07669485,0.002748485001,362.8368045,0.01,false,false,false
BNB,2020-09-16,2017-12-21,2020-09-15,1000,1.00563607,0.09671395872,0.848350423,0.07930987339,2.763434424,8.521580781,-3.083290291,-3.820583956,-2.345996626,-26.27450728,4.640905537,-35.37051499,-17.17849957,0.95,0.01,-20.04334431,3.032994734,-25.98790476,-14.09878387,0.018,0.01,-39.96959089,7.126788198,-53.93783909,-26.0013427,-26.27450728,4.007380463,0.01,-26.27450728,4.007380463,-34.12882866,-18.4201859,0.025,-17.91166283,2.016872766,-28.26177654,4.048943762,-36.19756049,-20.3259926,0.004633711185,214.8097387,0.009,false,false,false
BNB,2020-09-17,2017-12-22,2020-09-16,1000,1.015617505,0.09685561256,0.8474565295,0.07950583476,-3.53568268,7.949740981,-3.085187219,-3.896059314,-2.274315124,-24.52643927,4.154354824,-32.6688251,-16.38405343,0.95,0.01,-18.70799002,2.672271592,-23.9455461,-13.47043395,0.018,0.01,-37.2874775,6.377234651,-49.78662774,-24.78832726,-24.52643927,3.511576728,0.01,-24.52643927,3.511576728,-31.40900318,-17.64387535,0.025,-16.7143976,1.684551941,-26.38149292,3.540603907,-33.32094906,-19.44203678,0.004624987952,215.2167795,0.009,false,false,false
BNB,2020-09-18,2017-12-23,2020-09-17,1000,1.073696809,0.1153337717,0.8393315978,0.05896907167,1.494168584,7.54375684,-2.995345818,-3.684978686,-2.30571295,-22.59616051,3.592683887,-29.63769153,-15.55462948,0.95,0.01,-16.53171,2.209348866,-20.86195421,-12.2014658,0.019,0.01,-32.30453145,5.123244126,-42.34590542,-22.26315748,-22.59616051,3.133699092,0.01,-22.59616051,3.133699092,-28.73809786,-16.45422315,0.025,-15.82203571,1.462042144,-23.54434469,2.837795508,-29.10632168,-17.9823677,0.003810098536,261.4604037,0.009,false,false,false
BNB,2020-09-19,2017-12-24,2020-09-18,1000,1.076680642,0.1124388634,0.8401823162,0.06100441439,-0.542973799,6.992013376,-2.994800958,-3.631936592,-2.357665324,-20.93968835,3.117925184,-27.05070942,-14.82866729,0.95,0.01,-15.33287613,2.045452802,-19.34188996,-11.32386231,0.019,0.01,-29.93600871,4.754252896,-39.25417316,-20.61784426,-20.93968835,2.85961453,0.01,-20.93968835,2.85961453,-26.54442984,-15.33494687,0.025,-14.61999666,1.346561127,-21.83344032,2.639050427,-27.00588411,-16.66099653,0.003810897058,261.4054087,0.01,false,false,false
BNB,2020-09-20,2017-12-25,2020-09-19,1000,1.072087374,0.1071374572,0.8422683081,0.06465055906,-3.202832671,6.485509444,-2.992124228,-3.681601477,-2.302646979,-19.40544994,3.131251094,-25.54258931,-13.26831057,0.95,0.01,-14.23764564,1.933701262,-18.02763047,-10.44766081,0.019,0.01,-27.76932284,4.618457159,-36.82133254,-18.71731315,-19.40544994,2.756117692,0.01,-19.40544994,2.756117692,-24.80734135,-14.00355853,0.025,-13.49868316,1.39774011,-20.2727447,2.647121901,-25.46100829,-15.08448111,0.003823136261,260.5653568,0.009,false,false,false
BNB,2020-09-21,2017-12-26,2020-09-20,1000,1.011802692,0.09102839643,0.85290255,0.07282335946,-12.59921537,6.227574274,-2.95293273,-3.646666087,-2.259199373,-18.3896079,3.023225154,-24.31502032,-12.46419548,0.95,0.01,-13.67387058,1.86930487,-17.3376408,-10.01010036,0.019,0.01,-26.64197879,5.042926119,-36.52593236,-16.75802522,-18.3896079,2.958490395,0.01,-18.3896079,2.958490395,-24.18814253,-12.59107328,0.025,-12.75910521,1.706970217,-19.47185128,3.065366892,-25.47985999,-13.46384258,0.003978886377,250.3266038,0.01,false,false,false
BNB,2020-09-22,2017-12-27,2020-09-21,1000,1.105534442,0.09494891887,0.8406675157,0.09764226351,3.516871672,8.041202902,-3.003273892,-3.681158607,-2.325389177,-24.14993473,4.078795912,-32.14422782,-16.15564165,0.95,0.01,-17.5289005,2.563079704,-22.55244441,-12.50535659,0.02,0.01,-33.86028214,5.764631928,-45.15875311,-22.56181118,-24.14993473,3.594755681,0.01,-24.14993473,3.594755681,-31.1955264,-17.10434307,0.025,-16.56841868,1.898348324,-24.90341744,3.518113808,-31.7987938,-18.00804108,0.003582007284,278.1730783,0.01,false,false,false
BNB,2020-09-23,2017-12-28,2020-09-22,1000,1.127254847,0.09018307787,0.840247687,0.1061250453,-5.298613323,7.55353516,-3.046057839,-3.721958234,-2.370157444,-23.00850499,3.677240223,-30.21576339,-15.80124659,0.95,0.01,-16.71905935,2.233967642,-21.09755547,-12.34056323,0.021,0.01,-31.69446314,5.089398267,-41.66950045,-21.71942584,-23.00850499,2.901041271,0.01,-23.00850499,2.901041271,-28.6944414,-17.32256858,0.025,-15.74744936,1.684273618,-23.76278571,3.113521241,-29.8651752,-17.66039621,0.003370157816,295.7220097,0.009,false,false,false
BNB,2020-09-24,2017-12-29,2020-09-23,1000,1.160590836,0.09533069443,0.8373151306,0.09954413143,7.405184048,7.338490047,-3.057660306,-3.741557684,-2.373762927,-22.43860972,3.638654,-29.57024051,-15.30697893,0.95,0.01,-16.24008833,2.270139793,-20.68948056,-11.79069609,0.02,0.01,-30.91248202,5.061141018,-40.83213613,-20.9928279,-22.43860972,2.943792732,0.01,-22.43860972,2.943792732,-28.20833745,-16.66888199,0.025,-15.33977559,1.699839468,-23.0571779,3.117150957,-29.16668151,-16.94767429,0.003369968263,295.7386995,0.009,false,false,false
BNB,2020-09-25,2017-12-30,2020-09-24,1000,1.168028428,0.09726085352,0.8370209041,0.09407754031,0.2011577716,7.143310423,-3.056297449,-3.75508606,-2.357508838,-21.83208142,3.387581484,-28.47161912,-15.19254372,0.95,0.01,-16.09872003,2.104666403,-20.22379038,-11.97364968,0.02,0.01,-31.07828449,4.848224555,-40.58063001,-21.57593898,-21.83208142,2.876248312,0.01,-21.83208142,2.876248312,-27.46942452,-16.19473832,0.025,-14.82992195,1.465796804,-22.81218948,2.896030997,-28.48830593,-17.13607303,0.003773187862,264.0278854,0.009,false,false,false
BNB,2020-09-26,2017-12-31,2020-09-25,1000,1.2703375,0.1183608725,0.8306080861,0.05659887892,6.124770409,6.484723814,-2.995679806,-3.746415828,-2.244943784,-19.42615618,3.28923726,-25.87294275,-12.97936961,0.95,0.01,-14.1319547,2.04613049,-18.14229676,-10.12161263,0.019,0.01,-27.41289318,4.706374035,-36.63721678,-18.18856957,-19.42615618,2.68571228,0.01,-19.42615618,2.68571228,-24.69005552,-14.16225684,0.025,-13.3356122,1.434951137,-20.09865035,2.754687894,-25.49773941,-14.69956129,0.003653821896,272.6860275,0.009,false,false,false
BNB,2020-09-27,2018-01-01,2020-09-26,1000,1.247618182,0.09653002484,0.841058954,0.06985269281,-0.08380336159,6.334493648,-2.964301346,-3.760923491,-2.167679202,-18.77734805,3.226842918,-25.10184395,-12.45285214,0.95,0.01,-13.81467249,2.007647139,-17.74958857,-9.8797564,0.019,0.01,-26.69188495,4.724159519,-35.95106747,-17.43270244,-18.77734805,2.573375866,0.01,-18.77734805,2.573375866,-23.82107206,-13.73362403,0.025,-13.07221564,1.482015591,-19.65618782,2.772435081,-25.09006073,-14.22231491,0.003744654952,266.0473015,0.009,false,false,false
BNB,2020-09-28,2018-01-02,2020-09-27,1000,1.284606345,0.09878616798,0.8362414987,0.07134656989,2.935175174,5.867129077,-2.99487022,-3.739470007,-2.250270433,-17.57129015,2.959904419,-23.37259621,-11.76998409,0.95,0.01,-12.83984738,1.931622561,-16.62575803,-9.053936725,0.02,0.01,-24.77748492,4.612013737,-33.81686574,-15.7381041,-17.57129015,2.639493836,0.01,-17.57129015,2.639493836,-22.744603,-12.39797729,0.025,-12.21084054,1.578282401,-18.27051519,2.803899637,-23.7660575,-12.77497289,0.00364293364,273.5040395,0.01,false,false,false
BNB,2020-09-29,2018-01-03,2020-09-28,1000,1.319352609,0.09328161141,0.8340214851,0.08111485295,6.678534551,5.514119024,-3.02359723,-3.840615701,-2.20657876,-16.67247501,3.100473602,-22.7492916,-10.59565841,0.95,0.01,-12.10938199,1.958943918,-15.94884152,-8.269922462,0.02,0.01,-23.30731779,4.669250881,-32.45888135,-14.15575423,-16.67247501,2.818250628,0.01,-16.67247501,2.818250628,-22.19614474,-11.14880528,0.025,-11.57885142,1.757022645,-17.22884182,2.959951461,-23.03024008,-11.42744356,0.003535993109,281.805981,0.009,false,false,false
BNB,2020-09-30,2018-01-04,2020-09-29,1000,1.295592126,0.07465669365,0.841888903,0.09578179316,1.540946541,5.49743621,-3.104056518,-3.943927178,-2.264185859,-17.0643527,3.089776325,-23.12020302,-11.00850238,0.95,0.01,-12.1170783,2.051086364,-16.1371337,-8.097022894,0.02,0.01,-23.28817595,5.06113239,-33.20781316,-13.36853875,-17.0643527,3.284848319,0.01,-17.0643527,3.284848319,-23.5025371,-10.6261683,0.025,-11.57413735,2.058553686,-17.26247631,3.35988562,-23.84773112,-10.67722151,0.003241903186,307.4607845,0.01,false,false,false
BNB,2020-10-01,2018-01-05,2020-09-30,1000,1.411108107,0.08213372498,0.830195975,0.09510281326,-6.556686866,5.095782892,-3.107089682,-3.719182787,-2.494996577,-15.83305445,2.377583521,-20.49303252,-11.17307638,0.95,0.01,-11.27191561,1.525851597,-14.26252979,-8.281301437,0.02,0.01,-21.64922993,5.779644686,-32.97712536,-10.3213345,-15.83305445,3.91745225,0.01,-15.83305445,3.91745225,-23.51111977,-8.154989126,0.025,-10.77662714,2.538960669,-16.06867172,3.994985907,-23.89870022,-8.238643227,0.003261816204,305.5776664,0.01,false,false,false
BNB,2020-10-02,2018-01-06,2020-10-01,1000,1.237894239,0.06647579953,0.8490555344,0.09625249775,-0.5347162117,5.581893438,-3.114318348,-3.720087473,-2.508549223,-17.38379315,2.418606525,-22.12417483,-12.64341147,0.95,0.01,-12.4696017,1.584938285,-15.57602365,-9.363179739,0.019,0.01,-24.11928856,4.334067004,-32.61390379,-15.62467333,-17.38379315,2.742152768,0.01,-17.38379315,2.742152768,-22.75831382,-12.00927249,0.025,-11.81041307,1.526331126,-17.7414576,2.702783817,-23.03881654,-12.44409866,0.003447297366,289.0823149,0.01,false,false,false
BNB,2020-10-03,2018-01-07,2020-10-02,1000,1.241554972,0.06199326535,0.8484640622,0.1096739219,3.304185872,5.295248322,-3.14183035,-3.941350393,-2.342310306,-16.63677189,2.71758723,-21.96314498,-11.31039879,0.95,0.01,-12.87458459,1.862078789,-16.52419196,-9.22497723,0.016,0.01,-25.49274143,4.189734504,-33.70447016,-17.2810127,-16.63677189,2.116112652,0.01,-16.63677189,2.116112652,-20.78427647,-12.4892673,0.025,-11.15145884,1.001501874,-18.03668269,2.330497322,-22.6043735,-13.46899187,0.004754923024,209.3083467,0.01,false,false,false
BNB,2020-10-04,2018-01-08,2020-10-03,1000,1.382331322,0.07778041777,0.8335772373,0.1052742238,2.595395352,5.019477635,-3.098646371,-3.790013356,-2.407279385,-15.55358616,2.42492177,-20.30634549,-10.80082682,0.95,0.01,-11.44945509,1.510231837,-14.4094551,-8.489455077,0.019,0.01,-22.42925703,3.493129713,-29.27566546,-15.5828486,-15.55358616,1.960747687,0.01,-15.55358616,1.960747687,-19.39658101,-11.71059131,0.025,-10.53132357,0.9221865411,-16.19685523,1.984877334,-20.08714332,-12.30656714,0.003945644278,252.4440334,0.009,false,false,false
BNB,2020-10-05,2018-01-09,2020-10-04,1000,1.390833635,0.07866181216,0.8321562021,0.1051096682,-0.9886725271,4.771696593,-3.103014006,-3.795988941,-2.410039072,-14.80664136,2.342013097,-19.39690268,-10.21638004,0.95,0.01,-10.89877206,1.466959065,-13.773959,-8.023585126,0.019,0.01,-21.35254896,3.380810365,-27.97881552,-14.72628241,-14.80664136,1.915209101,0.01,-14.80664136,1.915209101,-18.56038222,-11.0529005,0.025,-10.02625798,0.9210699545,-15.42146457,1.940640314,-19.22504969,-11.61787945,0.003944250737,252.5335775,0.009,false,false,false
BNB,2020-10-06,2018-01-10,2020-10-05,1000,1.396424191,0.07987292457,0.8317232306,0.101335185,-3.351441682,4.518973784,-3.103778358,-3.812763751,-2.394792965,-14.02589303,2.299972206,-18.53375572,-9.518030341,0.95,0.01,-10.35192992,1.491513015,-13.27524171,-7.428618128,0.018,0.01,-20.31507454,3.361804015,-26.90408933,-13.72605975,-14.02589303,1.91285396,0.01,-14.02589303,1.91285396,-17.7750179,-10.27676816,0.025,-9.51457252,0.9705868509,-14.64866547,1.957471259,-18.48523864,-10.8120923,0.00399700895,249.1870805,0.009,false,false,false
BNB,2020-10-07,2018-01-11,2020-10-06,1000,1.435018003,0.08190903954,0.8272039429,0.1041467243,-0.03497419665,4.492361325,-3.10389296,-3.726133326,-2.481652595,-13.94380869,2.052106686,-17.96586389,-9.921753496,0.95,0.01,-10.29522502,1.403845343,-13.04671134,-7.543738713,0.018,0.01,-20.18176428,3.193285073,-26.44048801,-13.92304054,-13.94380869,1.787793378,0.01,-13.94380869,1.787793378,-17.44781933,-10.43979806,0.025,-9.463550701,0.8573586823,-14.57245969,1.820415821,-18.14040914,-11.00451025,0.003988661725,249.7106566,0.01,false,false,false
BNB,2020-10-08,2018-01-12,2020-10-07,1000,1.579695449,0.06558086671,0.8234087624,0.1329973227,0.001714234081,4.275675323,-3.079055198,-3.74188099,-2.416229407,-13.16504033,2.102108015,-17.28509633,-9.044984328,0.95,0.01,-9.955804801,1.471558155,-12.84000579,-7.071603816,0.017,0.01,-19.68563185,3.338559018,-26.22908728,-13.14217641,-13.16504033,1.709219074,0.01,-13.16504033,1.709219074,-16.51504815,-9.815032503,0.025,-8.922117364,0.8301961091,-14.06814322,1.857022445,-17.70784033,-10.42844611,0.004422974814,225.092176,0.01,false,false,false
BNB,2020-10-09,2018-01-13,2020-10-08,1000,1.580975661,0.06255566229,0.8241560874,0.1353164017,2.634933911,4.079825224,-3.081491245,-3.817725175,-2.345257315,-12.57194571,2.203313696,-16.8903612,-8.253530218,0.95,0.01,-9.544088094,1.458569349,-12.40283149,-6.6853447,0.017,0.01,-18.8877422,3.320674535,-25.3961447,-12.37933971,-12.57194571,1.703703278,0.01,-12.57194571,1.703703278,-15.91114277,-9.232748645,0.025,-8.708565221,0.895046673,-13.48200339,1.847374553,-17.10279098,-9.8612158,0.004488973928,221.768057,0.01,false,false,false
BNB,2020-10-10,2018-01-14,2020-10-09,1000,1.589589461,0.0652532134,0.8217455324,0.1336539801,-0.4670528667,3.944874484,-3.09604974,-3.832397231,-2.359702249,-12.21352762,2.126204967,-16.38081278,-8.046242461,0.95,0.01,-9.246066081,1.404915167,-11.99964921,-6.492482952,0.017,0.01,-18.30021631,3.194163209,-24.56066116,-12.03977146,-12.21352762,1.648515562,0.01,-12.21352762,1.648515562,-15.44455875,-8.982496491,0.025,-8.452891388,0.8554711045,-13.06388875,1.773351689,-16.53959419,-9.588183305,0.004452227244,223.6066845,0.009,false,false,false
BNB,2020-10-11,2018-01-15,2020-10-10,1000,1.545955762,0.0637324037,0.8269090592,0.1242041068,0.8549436794,3.816300973,-3.079026403,-3.891601044,-2.266451761,-11.75049146,2.339659335,-16.33613949,-7.164843425,0.95,0.01,-9.190216438,1.6357126,-12.39615422,-5.984278654,0.015,0.01,-18.41324217,3.713701909,-25.69196416,-11.13452018,-11.75049146,1.720336697,0.01,-11.75049146,1.720336697,-15.12228942,-8.37869349,0.025,-8.046832035,0.9366201215,-12.90251923,2.026075416,-16.87355408,-8.931484387,0.005059483001,196.648653,0.01,false,false,false
BNB,2020-10-12,2018-01-16,2020-10-11,1000,1.448731416,0.0606343183,0.8374531204,0.1082404847,7.288840065,3.73653809,-3.043307385,-4.252947619,-1.833667151,-11.37143396,2.662505209,-16.58984828,-6.153019647,0.95,0.01,-9.465133251,1.854022656,-13.09895088,-5.83131562,0.015,0.01,-19.33412063,5.047070572,-29.22619717,-9.442044077,-11.37143396,2.046879134,0.01,-11.37143396,2.046879134,-15.38324335,-7.35962458,0.025,-7.960770553,1.276652352,-13.12614961,2.683732303,-18.38616826,-7.866130948,0.006234710425,159.392373,0.009,false,false,false
BNB,2020-10-13,2018-01-17,2020-10-12,1000,1.452097693,0.06402129345,0.834830864,0.1145155722,-0.02584270058,4.058282543,-3.043295593,-3.649307085,-2.437284102,-12.35055338,1.776860832,-15.83313662,-8.867970144,0.95,0.01,-9.08199163,1.054757091,-11.14927754,-7.01470572,0.023,0.01,-17.38379779,2.659700568,-22.59671511,-12.17088046,-12.35055338,1.464920385,0.01,-12.35055338,1.464920385,-15.22174457,-9.479362186,0.025,-8.641366494,0.7616221003,-12.94987953,1.503847253,-15.89736599,-10.00239308,0.003632235576,274.3125394,0.01,false,false,false
BNB,2020-10-14,2018-01-18,2020-10-13,1000,1.449897037,0.06351146599,0.8345092147,0.1159789479,0.6665962694,3.889987031,-3.049350994,-3.654598828,-2.44410316,-11.86193582,1.710689342,-15.21482532,-8.509046321,0.95,0.01,-8.718053201,1.019720698,-10.71666904,-6.719437359,0.023,0.01,-16.68713385,2.559239987,-21.70315205,-11.67111565,-11.86193582,1.424044862,0.01,-11.86193582,1.424044862,-14.65301246,-9.070859178,0.025,-8.287899149,0.7422789071,-12.42955752,1.456310055,-15.28387278,-9.575242264,0.003626447709,274.7519425,0.01,false,false,false
BNB,2020-10-15,2018-01-19,2020-10-14,1000,1.454669603,0.06366731282,0.8333585737,0.1175409422,1.23376468,3.745798827,-3.058479662,-3.72284849,-2.394110833,-11.45644953,1.776189467,-14.93771691,-7.975182143,0.95,0.01,-8.40211676,1.000531995,-10.36312343,-6.441110085,0.023,0.01,-16.07839742,2.484220738,-20.94738059,-11.20941424,-11.45644953,1.406786752,0.01,-11.45644953,1.406786752,-14.2137009,-8.699198162,0.025,-7.990221516,0.7396660388,-11.97937351,1.429561475,-14.78126251,-9.1774845,0.003596858304,277.0204043,0.009,false,false,false
BNB,2020-10-16,2018-01-20,2020-10-15,1000,1.458190836,0.06308584325,0.8327358204,0.1193581763,-4.245859273,3.631034953,-3.06502856,-3.726175338,-2.403881781,-11.12922583,1.744116404,-14.54763117,-7.710820494,0.95,0.01,-8.17125072,0.9948479887,-10.12111695,-6.221384492,0.023,0.01,-15.65756466,2.446016558,-20.45166902,-10.8634603,-11.12922583,1.403909469,0.01,-11.12922583,1.403909469,-13.88083783,-8.377613835,0.025,-7.757493807,0.7473318825,-11.64745435,1.423216265,-14.43690697,-8.858001726,0.003628793293,274.5737016,0.01,false,false,false
BNB,2020-10-17,2018-01-21,2020-10-16,1000,1.453001572,0.06016439809,0.834516055,0.1209075535,0.8410500025,3.966969693,-3.05833031,-3.743165407,-2.373495214,-12.13230365,1.791835876,-15.64423744,-8.62036987,0.95,0.01,-9.03753435,0.9727131294,-10.94401705,-7.131051649,0.023,0.01,-17.4618481,2.559389363,-22.47815907,-12.44553712,-12.13230365,1.33996901,0.01,-12.13230365,1.33996901,-14.75859465,-9.506012652,0.025,-8.481022646,0.6487326194,-12.86839304,1.395421946,-15.6033698,-10.13341628,0.003921499802,254.0044754,0.009,false,false,false
BNB,2020-10-18,2018-01-22,2020-10-17,1000,1.511382998,0.06235525834,0.8286203036,0.1270645967,1.350545704,3.824770227,-3.022161438,-3.689185769,-2.355137108,-11.55907309,1.731653269,-14.95305113,-8.16509505,0.95,0.01,-8.523318646,0.9293631802,-10.34483701,-6.701800285,0.023,0.01,-16.08623361,2.391231155,-20.77296055,-11.39950666,-11.55907309,1.13567759,0.01,-11.55907309,1.13567759,-13.78496027,-9.333185917,0.025,-8.236400355,0.6816279686,-12.14871832,1.302162011,-14.70090896,-9.596527674,0.003495970457,285.0436072,0.01,false,false,false
BNB,2020-10-19,2018-01-23,2020-10-18,1000,1.546905608,0.06380402668,0.8251245023,0.1299365921,-2.424679543,3.705970501,-3.058872122,-3.72230297,-2.395441274,-11.33608985,1.696912587,-14.6619774,-8.010202294,0.95,0.01,-8.238686243,0.9497929227,-10.10024616,-6.377126322,0.022,0.01,-15.57498737,2.314855167,-20.11202013,-11.03795462,-11.33608985,1.176312391,0.01,-11.33608985,1.176312391,-13.64161977,-9.030559928,0.025,-7.941481435,0.6860191111,-11.73920312,1.301673866,-14.29043702,-9.187969228,0.003335788446,298.7792025,0.009,false,false,false
BNB,2020-10-20,2018-01-24,2020-10-19,1000,1.525030045,0.06351980112,0.8264614919,0.1288881311,-3.820156035,3.739201552,-3.068911891,-3.732340866,-2.405482917,-11.47528011,1.711624515,-14.83000251,-8.120557703,0.95,0.01,-8.322130979,0.9570683025,-10.19795038,-6.446311576,0.022,0.01,-15.72867871,2.329461445,-20.29433925,-11.16301817,-11.47528011,1.188369365,0.01,-11.47528011,1.188369365,-13.80444126,-9.146118952,0.025,-8.005024553,0.6865230936,-11.85576592,1.313197465,-14.42958566,-9.281946184,0.0033078071,301.3150896,0.01,false,false,false
BNB,2020-10-21,2018-01-25,2020-10-20,1000,1.514589707,0.06315227681,0.8273277893,0.1282594321,3.308528887,3.983463797,-3.087845959,-3.688248508,-2.487443411,-12.30032259,1.687138964,-15.6070542,-8.993590985,0.95,0.01,-8.878718359,1.008702974,-10.85573986,-6.901696859,0.022,0.01,-16.77201764,2.453620207,-21.58102488,-11.9630104,-12.30032259,1.263082922,0.01,-12.30032259,1.263082922,-14.77591963,-9.824725554,0.025,-8.523666766,0.7141410468,-12.643066,1.385484362,-15.35856545,-9.927566549,0.003247400469,306.9386141,0.01,false,false,false
BNB,2020-10-22,2018-01-26,2020-10-21,1000,1.504973773,0.06318507586,0.8278720591,0.1274325964,2.931964293,3.912499464,-3.08758152,-3.749292495,-2.425870545,-12.08016104,1.761061553,-15.53177826,-8.628543824,0.95,0.01,-8.736021897,0.9761700931,-10.64928012,-6.822763672,0.022,0.01,-16.51986851,2.391834515,-21.20777801,-11.831959,-12.08016104,1.22206531,0.01,-12.08016104,1.22206531,-14.47536504,-9.684957047,0.025,-8.370853547,0.6753877268,-12.44142191,1.341316228,-15.07035341,-9.812490415,0.003280953462,303.7894497,0.009,false,false,false
BNB,2020-10-23,2018-01-27,2020-10-22,1000,1.4915129,0.06332544741,0.8285087778,0.1263881962,-0.0790670823,3.832090759,-3.088143551,-3.689138321,-2.487148782,-11.83404637,1.611456369,-14.99244281,-8.67564992,0.95,0.01,-8.563614379,0.9615080031,-10.44813544,-6.679093322,0.022,0.01,-16.19854121,2.354337675,-20.81295826,-11.58412416,-11.83404637,1.203512356,0.01,-11.83404637,1.203512356,-14.19288724,-9.475205494,0.025,-8.197910055,0.6661379473,-12.19673839,1.323116637,-14.78999934,-9.60347743,0.003291603461,302.8033019,0.01,false,false,false
BNB,2020-10-24,2018-01-28,2020-10-23,1000,1.478052277,0.06372371087,0.8288152909,0.1254899601,-0.1474592279,3.689068593,-3.091424213,-3.754861027,-2.427987399,-11.40447597,1.697956978,-14.73241049,-8.076541447,0.95,0.01,-8.254247147,0.9543209519,-10.12468184,-6.383812451,0.022,0.01,-15.61564692,2.311503074,-20.14610969,-11.08518414,-11.40447597,1.203809937,0.01,-11.40447597,1.203809937,-13.76390009,-9.045051849,0.025,-7.893764508,0.6772176771,-11.75571857,1.318338037,-14.33961364,-9.171823501,0.003295746225,302.4214202,0.01,false,false,false
BNB,2020-10-25,2018-01-29,2020-10-24,1000,1.469995016,0.06428087264,0.8286304742,0.1249859648,-1.585898579,3.565222637,-3.096495231,-3.758784189,-2.434206272,-11.03969489,1.681569321,-14.3355102,-7.743879586,0.95,0.01,-7.990484206,0.9605941587,-9.873214161,-6.107754251,0.022,0.01,-15.11965509,2.291488496,-19.61089001,-10.62842016,-11.03969489,1.228185006,0.01,-11.03969489,1.228185006,-13.44689327,-8.632496514,0.025,-7.633597927,0.7012118858,-11.37855851,1.33213122,-13.98948772,-8.767629297,0.003299474998,302.0785203,0.009,false,false,false
BNB,2020-10-26,2018-01-30,2020-10-25,1000,1.454977901,0.06441122493,0.829505825,0.1231927048,3.418498276,3.527462627,-3.09627421,-3.704006888,-2.488541532,-10.92199156,1.582995636,-14.02460599,-7.819377124,0.95,0.01,-8.054656196,0.984880765,-9.984987024,-6.124325367,0.022,0.01,-15.40260578,2.366646739,-20.04114815,-10.7640634,-10.92199156,1.318326801,0.01,-10.92199156,1.318326801,-13.50586461,-8.338118508,0.025,-7.554988553,0.7387759191,-11.45827465,1.387138537,-14.17701623,-8.739533079,0.003659609995,272.2531612,0.01,false,false,false
BNB,2020-10-27,2018-01-31,2020-10-26,1000,1.43335915,0.06260433201,0.8325366357,0.1211145053,1.542110748,3.544096032,-3.082517331,-3.763685567,-2.401349094,-10.92473744,1.731220768,-14.31786779,-7.531607086,0.95,0.01,-8.182907552,1.088234481,-10.31580794,-6.050007162,0.019,0.01,-15.8876723,2.511330025,-20.8097887,-10.9655559,-10.92473744,1.313858844,0.01,-10.92473744,1.313858844,-13.49985345,-8.349621426,0.025,-7.578214655,0.7356831438,-11.61859327,1.434214897,-14.42960281,-8.807583721,0.004046583816,246.1220282,0.009,false,false,false
